,VOC,JSC,FF,PCE,Electrolyte,Molecule SMILE,Exposure time (h),Solar simulator at 1.5G (mW/cm2),Dye loading (nmol/cm2),Semiconductor Type,Semiconductor Film Thickness (um),Semiconductor Scattering Layer Thickness (um),Used Co-sensitizer,Used Co-adsorbent,Co-adsorbent type,Co-adsorbent Conc. (mM),Active area (cm2)
89,630.0,16.8,0.7,7.4,Iodide_Triiodide,N#C/C(=C/c1ccc(s1)/C=C/c1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,18.0,7.0,0,1,CDCA,60.0,0.2354
90,707.5,11.91,0.7264,6.12,Iodide_Triiodide,CCCCN1c2ccc(cc2Sc2c1cccc2)c1ccc(s1)/C=C(/C(=O)O)\C#N,12.0,100.0,152.64,TiO2,12.0,0.0,0,1,CDCA,5.12,0.24
91,540.0,16.9,0.63,5.7,Iodide_Triiodide,N#C/C(=C\1/C=C(/C=C/c2cc3cc4c5c(c3oc2=O)C(C)(C)CCN5CCC4(C)C)CC(C1)(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,6.0,6.0,0,0,None,0.0,0.25
92,640.0,16.9,0.72,7.8,Iodide_Triiodide,N#C/C(=C/c1ccc(s1)/C=C/c1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,18.0,7.0,0,1,CDCA,120.0,0.2354
93,660.0,16.0,0.72,7.6,Iodide_Triiodide,N#C/C(=C/c1ccc(s1)/C=C/c1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,18.0,7.0,0,1,CDCA,160.0,0.2354
94,410.0,4.1,0.56,0.9,Iodide_Triiodide,OC(=O)c1cc2cc3CCCN4c3c(c2oc1=O)CCC4,12.0,100.0,152.64,TiO2,13.0,0.0,0,0,None,0.0,0.25
95,510.0,11.1,0.6,3.4,Iodide_Triiodide,OC(=O)/C=C/c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C,12.0,100.0,152.64,TiO2,13.0,0.0,0,0,None,0.0,0.25
96,500.0,12.9,0.64,4.1,Iodide_Triiodide,N#C/C(=C/c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,13.0,0.0,0,0,None,0.0,0.25
97,550.0,15.2,0.62,5.2,Iodide_Triiodide,N#C/C(=C/C=C/c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,13.0,0.0,0,0,None,0.0,0.25
98,470.0,15.1,0.5,3.5,Iodide_Triiodide,N#C/C(=C/C=C/C=C/c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,13.0,0.0,0,0,None,0.0,0.25
99,600.0,14.0,0.71,6.0,Iodide_Triiodide,N#C/C(=C/C=C/c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,13.0,0.0,0,0,None,0.0,0.25
100,730.0,14.3,0.74,7.7,Iodide_Triiodide,N#C/C(=C/c1ccc(s1)c1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,14.0,0.0,0,1,CDCA,40.0,0.25
101,670.0,14.7,0.73,7.2,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)/C=C/c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,14.0,0.0,0,1,CDCA,40.0,0.25
102,491.0,2.461,0.635,0.767,Iodide_Triiodide,CCCCN(c1ccc2c(c1)OC1=NC(n3c(C1=C2)nc1c3cccc1)c1ccc(c(c1)C(=O)O)O)CCCC,12.0,100.0,152.64,TiO2,12.0,4.0,0,0,None,0.0,0.25
103,501.0,2.082,0.614,0.64,Iodide_Triiodide,CCN(c1ccc2c(c1)OC1=NC(n3c(C1=C2)nc1c3cccc1)c1ccc(c(c1)C(=O)O)O)CC,12.0,100.0,152.64,TiO2,12.0,4.0,0,0,None,0.0,0.25
104,502.0,1.081,0.66,0.358,Iodide_Triiodide,OC(=O)c1cc(ccc1O)C1N=C2Oc3c(C=C2c2n1c1ccccc1n2)cc1c2c3CCCN2CCC1,12.0,100.0,152.64,TiO2,12.0,4.0,0,0,None,0.0,0.25
105,470.0,1.912,0.69,0.581,Iodide_Triiodide,CCCCN(c1ccc2c(c1)OC1=NC(n3c(C1=C2)nc1c3cccc1)c1ccc(cc1)C(=O)O)CCCC,12.0,100.0,152.64,TiO2,12.0,4.0,0,0,None,0.0,0.25
106,441.0,1.754,0.683,0.528,Iodide_Triiodide,CCN(c1ccc2c(c1)OC1=NC(n3c(C1=C2)nc1c3cccc1)c1ccc(cc1)C(=O)O)CC,12.0,100.0,152.64,TiO2,12.0,4.0,0,0,None,0.0,0.25
107,490.0,0.936,0.651,0.299,Iodide_Triiodide,OC(=O)c1ccc(cc1)C1N=C2Oc3c(C=C2c2n1c1ccccc1n2)cc1c2c3CCCN2CCC1,12.0,100.0,152.64,TiO2,12.0,4.0,0,0,None,0.0,0.25
108,610.0,13.47,0.68,5.53,Iodide_Triiodide,CCCCn1c2ccc(cc2c2c1cccc2)c1cc(c(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C=C(\C(=O)O)/C#N,6.0,100.0,143.0,TiO2,12.0,4.0,0,0,None,0.0,0.142
109,608.0,10.77,0.7,4.56,Iodide_Triiodide,CCCCn1c2ccc(cc2c2c1cccc2)c1cc(c(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C=C(\C(=O)O)/C#N,6.0,100.0,152.64,TiO2,12.0,4.0,0,1,DCA,5.0,0.142
110,561.0,10.5,0.68,4.02,Iodide_Triiodide,CCCCC1(CCCC)c2ccccc2c2c1cc(cc2)c1cc(c(s1)c1cc2cc3C(C)(C)CCN4c3c(c2oc1=O)C(C)(C)CC4)/C=C(/C(=O)O)\C#N,6.0,100.0,124.0,TiO2,12.0,4.0,0,0,None,0.0,0.142
111,558.0,8.84,0.71,3.52,Iodide_Triiodide,CCCCC1(CCCC)c2ccccc2c2c1cc(cc2)c1cc(c(s1)c1cc2cc3C(C)(C)CCN4c3c(c2oc1=O)C(C)(C)CC4)/C=C(/C(=O)O)\C#N,6.0,100.0,152.64,TiO2,12.0,4.0,0,1,DCA,5.0,0.142
112,508.0,7.61,0.7,2.74,Iodide_Triiodide,N#C/C(=C/c1cc(sc1c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)C)/C(=O)O,6.0,100.0,196.0,TiO2,12.0,4.0,0,0,None,0.0,0.142
113,536.0,8.36,0.72,3.24,Iodide_Triiodide,N#C/C(=C/c1cc(sc1c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)C)/C(=O)O,6.0,100.0,152.64,TiO2,12.0,4.0,0,1,DCA,5.0,0.142
114,590.0,12.91,0.61,4.59,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1cc2ccc(cc2oc1=O)N(c1ccccc1)c1ccccc1)/C(=O)O,24.0,100.0,152.64,TiO2,18.0,0.0,0,0,None,0.0,0.16
115,690.0,14.33,0.63,6.24,Iodide_Triiodide,N#C/C(=C\c1ccc(cc1)c1ccc(s1)c1cc2ccc(cc2oc1=O)N(c1ccccc1)c1ccccc1)/C(=O)O,24.0,100.0,152.64,TiO2,18.0,0.0,0,0,None,0.0,0.16
116,550.0,2.18,0.69,1.03,Iodide_Triiodide,CCN(c1ccc2c(c1)OC(=O)[C@H](C2)C(=O)O)CC,12.0,100.0,152.64,TiO2,12.0,0.0,0,0,None,0.0,0.25
117,490.0,1.44,0.7,0.63,Iodide_Triiodide,OC(=O)c1cc2cc3CCCN4c3c(c2oc1=O)CCC4,12.0,100.0,152.64,TiO2,12.0,0.0,0,0,None,0.0,0.25
118,710.0,10.4,0.74,5.5,Iodide_Triiodide,CN(c1ccc(cc1)/C=C/C=C(\C(=O)O)/C#N)C,12.0,100.0,152.64,TiO2,14.0,0.0,0,1,DCA,5.0,0.25
119,740.0,9.9,0.74,5.4,Iodide_Triiodide,CN(c1ccc(cc1)C(=C/C=C(\C(=O)O)/C#N)c1ccc(cc1)N(C)C)C,12.0,100.0,152.64,TiO2,14.0,0.0,0,1,DCA,5.0,0.25
120,675.0,15.18,0.55,5.71,Iodide_Triiodide,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1sc(c2c1OCC(CO2)(CCCCC)CCCCC)c1sc2c(n1)sc(n2)c1sc(c2c1OCC(CO2)(CCCCC)CCCCC)c1ccc(s1)C=C(C(=O)O)C#N,12.0,100.0,152.64,TiO2,6.5,0.0,0,1,CDCA,1.0,0.25
121,540.0,9.52,0.65,3.36,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1cc2ccc(cc2oc1=O)N(c1ccccc1)c1ccccc1)/C(=O)O,24.0,100.0,152.64,TiO2,18.0,0.0,0,0,None,0.0,0.16
122,710.0,12.9,0.74,6.8,Iodide_Triiodide,CN(c1ccc(cc1)C(=C/C=C\C=C(/C(=O)O)\C#N)c1ccc(cc1)N(C)C)C,12.0,100.0,152.64,TiO2,14.0,0.0,0,1,DCA,5.0,0.25
123,680.0,12.5,0.69,5.9,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)C=C(c1ccc(cc1)N(C)C)c1ccc(cc1)N(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,14.0,0.0,0,1,DCA,5.0,0.25
124,600.0,9.63,0.75,4.3,Iodide_Triiodide,N#C/C(=C/c1ccc(s1)c1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,16.0,100.0,152.64,TiO2,6.0,4.0,0,0,None,0.0,0.2304
125,537.0,3.83,0.656,1.35,Iodide_Triiodide,N#C/C(=C/c1ccc(s1)c1ccc(c2c1nsn2)C#Cc1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,6.0,4.0,0,0,None,0.0,0.25
126,588.0,5.09,0.735,2.2,Iodide_Triiodide,N#C/C(=C/c1ccc(s1)c1ccc(c2c1nsn2)C#Cc1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,6.0,4.0,0,1,CDCA,20.0,0.25
127,678.0,13.31,0.697,6.29,Iodide_Triiodide,N#C/C(=C/c1ccc(cc1)c1ccc(c2c1nsn2)C#Cc1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,6.0,4.0,0,0,None,0.0,0.25
128,694.0,16.38,0.707,8.03,Iodide_Triiodide,N#C/C(=C/c1ccc(cc1)c1ccc(c2c1nsn2)C#Cc1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,6.0,4.0,0,1,CDCA,20.0,0.25
129,658.0,11.72,0.693,5.34,Iodide_Triiodide,N#C/C(=C/c1ccc(s1)c1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,6.0,4.0,0,0,None,0.0,0.25
130,680.0,15.1,0.698,7.17,Iodide_Triiodide,N#C/C(=C/c1ccc(s1)c1ccc(s1)c1cc2cc3c4c(c2oc1=O)C(C)(C)CCN4CCC3(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,6.0,4.0,0,1,CDCA,20.0,0.25
131,110.0,0.56,0.31,0.0194,Iodide_Triiodide,OC(=O)c1cc2cc3CCCN4c3c(c2oc1=O)CCC4,12.0,100.0,152.64,NiO,12.0,0.0,0,0,None,0.0,0.25
132,760.0,10.4,0.72,5.2,Iodide_Triiodide,CCN(c1ccc2c(c1)oc(=O)c(c2)c1ccc(c(c1)F)/C=C(\C(=O)O)/C#N)CC,24.0,100.0,152.64,TiO2,12.0,0.0,0,0,None,0.0,0.1
133,748.0,8.3,0.73,4.1,Iodide_Triiodide,CCN(c1ccc2c(c1)oc(=O)c(c2)c1ccc(c(c1)Cl)/C=C(\C(=O)O)/C#N)CC,24.0,100.0,152.64,TiO2,12.0,0.0,0,0,None,0.0,0.1
134,731.0,7.5,0.71,3.5,Iodide_Triiodide,CCN(c1ccc2c(c1)oc(=O)c(c2)c1ccc(c(c1)Br)/C=C(\C(=O)O)/C#N)CC,24.0,100.0,152.64,TiO2,12.0,0.0,0,0,None,0.0,0.1
135,709.0,6.79,0.7,3.1,Iodide_Triiodide,CCN(c1ccc2c(c1)oc(=O)c(c2)c1ccc(cc1)/C=C(\C(=O)O)/C#N)CC,24.0,100.0,152.64,TiO2,12.0,0.0,0,0,None,0.0,0.1
136,550.0,2.73,0.48,0.72,Iodide_Triiodide,CCO[Si](c1ccc2c(c1)nc(o2)c1cc2ccc(cc2oc1=O)N(CC)CC)(OCC)OCC,12.0,100.0,152.64,TiO2,12.0,0.0,0,1,isooctyltriethoxysilane,5.0,0.25
137,670.0,2.17,0.51,0.74,Iodide_Triiodide,CCO[Si](c1ccc2c(c1)nc(o2)c1cc2ccc(cc2oc1=O)N(CC)CC)(OCC)OCC,12.0,100.0,152.64,TiO2,12.0,0.0,0,1,isooctyltriethoxysilane,5.0,0.25
138,980.0,2.26,0.47,1.0,Bromide_Tribromide,CCO[Si](c1ccc2c(c1)nc(o2)c1cc2ccc(cc2oc1=O)N(CC)CC)(OCC)OCC,12.0,100.0,152.64,TiO2,12.0,0.0,0,1,isooctyltriethoxysilane,5.0,0.25
139,1130.0,1.88,0.54,1.1,Bromide_Tribromide,CCO[Si](c1ccc2c(c1)nc(o2)c1cc2ccc(cc2oc1=O)N(CC)CC)(OCC)OCC,12.0,100.0,152.64,TiO2,12.0,0.0,0,1,isooctyltriethoxysilane,5.0,0.25
140,1210.0,1.8,0.55,1.2,Bromide_Tribromide,CCO[Si](c1ccc2c(c1)nc(o2)c1cc2ccc(cc2oc1=O)N(CC)CC)(OCC)OCC,12.0,100.0,152.64,TiO2,12.0,0.0,0,1,isooctyltriethoxysilane,5.0,0.25
141,105.0,0.26,0.37,0.01,Iodide_Triiodide,OC(=O)c1cc2cc3CCCN4c3c(c2oc1=O)CCC4,12.0,100.0,152.64,NiO,1.5,0.0,0,0,None,0.0,0.25
142,620.0,10.94,0.7,4.7,Iodide_Triiodide,N#CC(=Cc1ccc(s1)c1cc2ccc(cc2oc1=O)N(c1ccc2c(c1)Cc1c2cccc1)c1ccc2c(c1)Cc1c2cccc1)C(=O)O,24.0,100.0,152.64,TiO2,18.0,0.0,0,0,None,0.0,0.25
143,540.0,9.52,0.65,3.36,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1cc2ccc(cc2oc1=O)N(c1ccccc1)c1ccccc1)/C(=O)O,24.0,100.0,152.64,TiO2,18.0,0.0,0,0,None,0.0,0.25
144,610.0,12.97,0.64,5.06,Iodide_Triiodide,N#CC(=Cc1ccc(s1)c1ccc(s1)c1cc2ccc(cc2oc1=O)N(c1ccc2c(c1)Cc1c2cccc1)c1ccc2c(c1)Cc1c2cccc1)C(=O)O,24.0,100.0,152.64,TiO2,18.0,0.0,0,0,None,0.0,0.25
145,590.0,12.91,0.61,4.59,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1cc2ccc(cc2oc1=O)N(c1ccccc1)c1ccccc1)/C(=O)O,24.0,100.0,152.64,TiO2,18.0,0.0,0,0,None,0.0,0.25
146,670.0,14.53,0.61,5.94,Iodide_Triiodide,N#CC(=Cc1ccc(cc1)c1ccc(s1)c1cc2ccc(cc2oc1=O)N(c1ccc2c(c1)Cc1c2cccc1)c1ccc2c(c1)Cc1c2cccc1)C(=O)O,24.0,100.0,152.64,TiO2,18.0,0.0,0,0,None,0.0,0.25
147,690.0,14.33,0.63,6.24,Iodide_Triiodide,N#C/C(=C\c1ccc(cc1)c1ccc(s1)c1cc2ccc(cc2oc1=O)N(c1ccccc1)c1ccccc1)/C(=O)O,24.0,100.0,152.64,TiO2,18.0,0.0,0,0,None,0.0,0.25
148,720.0,10.9,0.57,2.48,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)/C(=O)O,16.0,100.0,209.0,TiO2,10.0,0.0,0,0,None,0.0,0.35
149,710.0,4.12,0.71,1.65,Iodide_Triiodide,CCCCn1c2ccc(cc2c2c1cccc2)c1ccc(c2c1nsn2)c1ccc(s1)C=C(C1SC(=S)N(C1=O)CC(=O)O)C1SC(=S)N(C1=O)CC(=O)O,24.0,100.0,152.64,TiO2,10.0,0.0,0,0,None,0.0,0.16
150,610.0,8.47,0.6,2.39,Iodide_Triiodide,N#C/C(=C/c1ccc(s1)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(C)(C)C)C(C)(C)C)/C(=O)O,16.0,100.0,152.64,TiO2,10.0,0.0,0,0,None,0.0,0.35
151,640.0,10.41,0.72,3.96,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc2c(c1)n1c3ccc(cc3c3c1c2cc(c3)C(C)(C)C)C(C)(C)C)/C(=O)O,12.0,100.0,121.0,TiO2,12.0,0.0,0,0,None,0.0,0.09
152,720.0,7.01,0.74,2.85,Iodide_Triiodide,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)n1c3ccc(cc3c3c1c2cc(c3)C(C)(C)C)C(C)(C)C,12.0,100.0,152.64,TiO2,12.0,0.0,0,0,None,0.0,0.09
153,650.0,10.51,0.72,4.19,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc2c(c1)n1c3ccc(cc3c3c1c2cc(c3)C(C)(C)C)C(C)(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,12.0,0.0,0,1,CDCA,1.0,0.09
154,690.0,12.16,0.69,4.68,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc2c(c1)n1c3ccc(cc3c3c1c2cc(c3)C(C)(C)C)C(C)(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,12.0,0.0,0,1,CDCA,10.0,0.09
155,770.0,11.43,0.69,4.66,Iodide_Triiodide,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)n1c3ccc(cc3c3c1c2cc(c3)C(C)(C)C)C(C)(C)C,12.0,100.0,152.64,TiO2,12.0,0.0,0,1,CDCA,1.0,0.09
156,760.0,8.02,0.72,3.0,Iodide_Triiodide,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)n1c3ccc(cc3c3c1c2cc(c3)C(C)(C)C)C(C)(C)C,12.0,100.0,152.64,TiO2,12.0,0.0,0,1,CDCA,10.0,0.09
157,530.0,10.41,0.72,3.96,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc2c(c1)n1c3ccc(cc3c3c1c2cc(c3)C(C)(C)C)C(C)(C)C)/C(=O)O,12.0,100.0,209.0,TiO2,12.0,0.0,0,0,None,0.0,0.09
158,550.0,10.51,0.72,4.19,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc2c(c1)n1c3ccc(cc3c3c1c2cc(c3)C(C)(C)C)C(C)(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,12.0,0.0,0,1,CDCA,1.0,0.09
159,560.0,12.16,0.69,4.68,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc2c(c1)n1c3ccc(cc3c3c1c2cc(c3)C(C)(C)C)C(C)(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,12.0,0.0,0,1,CDCA,10.0,0.09
160,550.0,7.01,0.74,2.85,Iodide_Triiodide,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)n1c3ccc(cc3c3c1c2cc(c3)C(C)(C)C)C(C)(C)C,12.0,100.0,121.0,TiO2,12.0,0.0,0,0,None,0.0,0.09
161,610.0,11.43,0.69,4.66,Iodide_Triiodide,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)n1c3ccc(cc3c3c1c2cc(c3)C(C)(C)C)C(C)(C)C,12.0,100.0,152.64,TiO2,12.0,0.0,0,1,CDCA,1.0,0.09
162,550.0,8.02,0.72,3.17,Iodide_Triiodide,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)n1c3ccc(cc3c3c1c2cc(c3)C(C)(C)C)C(C)(C)C,12.0,100.0,152.64,TiO2,12.0,0.0,0,1,CDCA,10.0,0.09
163,609.0,9.83,0.7,5.02,Iodide_Triiodide,N#CC(=Cc1ccc(s1)c1ccc2c(c1)c1ccccc1n2c1ccc2c(c1)C(C)(C)c1c2cccc1)C(=O)O,12.0,100.0,152.64,TiO2,13.0,0.0,0,1,CDCA,10.0,0.18
164,714.0,11.5,0.66,5.15,Iodide_Triiodide,N#CC(=Cc1ccc(s1)c1ccc(s1)c1ccc2c(c1)c1ccccc1n2c1ccc2c(c1)C(C)(C)c1c2cccc1)C(=O)O,12.0,100.0,152.64,TiO2,13.0,0.0,0,1,CDCA,10.0,0.18
165,874.0,7.85,0.71,3.87,Iodide_Triiodide,N#CC(=Cc1ccc(s1)c1ccc2c(c1)c1ccccc1n2c1ccc(cc1)C=C(c1ccccc1)c1ccccc1)C(=O)O,12.0,100.0,152.64,TiO2,13.0,0.0,0,1,CDCA,10.0,0.18
166,919.0,9.11,0.68,3.76,Iodide_Triiodide,N#CC(=Cc1ccc(s1)C=Cc1ccc(s1)c1ccc2c(c1)c1ccccc1n2c1ccc2c(c1)C(C)(C)c1c2cccc1)C(=O)O,12.0,100.0,152.64,TiO2,13.0,0.0,0,1,CDCA,10.0,0.18
167,802.0,11.0,0.64,4.8,Iodide_Triiodide,CCCCCCCOc1ccc2c(c1)n(CC)c1c2cc(cc1)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)/C=C(\C(=O)O)/C#N,12.0,100.0,152.64,TiO2,4.8,0.0,0,0,None,0.0,0.16
168,728.0,1.1,0.67,4.6,Iodide_Triiodide,CCCCCCCOc1ccc2c(c1)n(CC)c1c2cc(cc1)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)/C=C(\C(=O)O)/C#N,12.0,100.0,152.64,TiO2,4.6,0.0,0,0,None,0.0,0.16
169,796.0,11.0,0.6,4.7,Iodide_Triiodide,CCCCCCCOc1ccc2c(c1)n(CC)c1c2cc(cc1)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)/C=C(\C(=O)O)/C#N,12.0,100.0,152.64,TiO2,4.7,0.0,0,0,None,0.0,0.16
170,701.0,1.2,0.66,5.0,Iodide_Triiodide,CCCCCCCOc1ccc2c(c1)n(CC)c1c2cc(cc1)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)/C=C(\C(=O)O)/C#N,12.0,100.0,152.64,TiO2,5.0,0.0,0,0,None,0.0,0.16
171,755.0,11.0,0.64,5.0,Iodide_Triiodide,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)/C=C(/C(=O)O)\C#N)c1sc(cc1CCCCCC)c1ccc2c(c1)c1ccccc1n2CC,12.0,100.0,152.64,TiO2,5.0,0.0,0,0,None,0.0,0.16
172,795.0,13.1,0.62,6.3,Iodide_Triiodide,CCCCCCCOc1ccc2c(c1)n(CC)c1c2cc(cc1)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)/C=C(\C(=O)O)/C#N,12.0,100.0,152.64,TiO2,6.3,0.0,0,0,None,0.0,0.25
173,743.0,14.5,0.71,7.8,Iodide_Triiodide,CCCCCCCOc1ccc2c(c1)n(CC)c1c2cc(cc1)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)/C=C(\C(=O)O)/C#N,12.0,100.0,152.64,TiO2,7.8,0.0,0,0,None,0.0,0.25
174,700.0,14.5,0.69,7.3,Iodide_Triiodide,CCCCCCCOc1ccc2c(c1)n(CC)c1c2cc(cc1)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)/C=C(\C(=O)O)/C#N,12.0,100.0,152.64,TiO2,7.3,0.0,0,0,None,0.0,0.25
175,650.0,16.0,0.71,8.1,Iodide_Triiodide,CCCCCCCOc1ccc2c(c1)n(CC)c1c2cc(cc1)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)c1sc(c(c1)CCCCCC)/C=C(\C(=O)O)/C#N,12.0,100.0,152.64,TiO2,8.1,0.0,0,0,None,0.0,0.25
176,741.0,3.76,0.77,1.79,Iodide_Triiodide,OC(=O)CN1C(=S)SC(=Cc2ccc(s2)c2ccc3c(c2)c2ccccc2n3c2ccc3c(c2)C(C)(C)c2c3cccc2)C1=O,12.0,100.0,152.64,TiO2,13.0,0.0,0,1,CDCA,10.0,0.18
177,636.0,1.39,0.73,0.55,Iodide_Triiodide,OC(=O)CN1C(=S)SC(=Cc2ccc(s2)c2ccc(s2)c2ccc3c(c2)c2ccccc2n3c2ccc3c(c2)C(C)(C)c2c3cccc2)C1=O,12.0,100.0,152.64,TiO2,13.0,0.0,0,1,CDCA,10.0,0.18
178,675.0,12.52,0.676,5.6,Iodide_Triiodide,CCCC[C@@H](CN1c2ccc(cc2Sc2c1cccc2)/C=C(/C(=O)O)\C#N)CC,24.0,100.0,152.64,TiO2,20.0,0.0,0,0,None,0.0,0.25
179,728.0,4.65,0.64,2.71,Iodide_Triiodide,N#C/C(=C\c1ccc2c(c1)Oc1c(N2CCCCCCN2c3ccccc3Oc3c2ccc(c3)/C=C(/C(=O)O)\C#N)cccc1)/C(=O)O,12.0,100.0,81.0,TiO2,14.0,4.0,0,1,CDCA,0.1,0.16
180,570.0,4.7,0.78,2.1,Iodide_Triiodide,OC(=O)CN1C(=S)S/C(=C\c2ccc(cc2)N(c2ccc(cc2)N2c3ccccc3Sc3c2cccc3)c2ccc(cc2)N2c3ccccc3Sc3c2cccc3)/C1=O,12.0,100.0,152.64,TiO2,12.0,4.0,0,0,None,0.0,0.2
181,448.0,6.0,0.732,2.0,Iodide_Triiodide,CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)OC[C@H](CCCC)CC)c1ccc(s1)[C@@H]1[C@H]([O-])/C(=C/[C@@H]2[NH+](CCCCCCCC)c3c(C2(C)C)cc(cc3)C(=O)O)/C1=O,4.0,100.0,152.64,TiO2,13.0,4.0,0,1,CDCA,10.0,0.25
